Station number,Station name,Region,Rainfall,Latitude,Longitude,Elevation
2043,MOUNT KRAUSS,WA,0.0,-18.34,126.12,160
2053,LANSDOWNE,WA,0.0,-17.61,126.74,400
2056,KUNUNURRA AERO,WA,0.0,-15.78,128.71,44
2068,MARION DOWNS,WA,0.0,-17.07,126.85,460
2072,BEDFORD DOWNS AIRSTRIP,WA,0.0,-17.28,127.46,531
2073,MARGARET RIVER AIRSTRIP,WA,0.0,-18.62,126.88,270
2074,MOOLA BULLA AIRSTRIP,WA,0.0,-18.20,127.49,440
2077,SIDDINS CREEK,WA,0.0,-16.92,126.55,410
2078,LARRAWA AIRFIELD,WA,0.0,-18.83,126.53,270
2079,HALLS CREEK AIRPORT,WA,0.0,-18.23,127.67,409
3003,BROOME AIRPORT,WA,0.0,-17.95,122.24,7
3030,BIDYADANGA,WA,0.0,-18.68,121.78,11
3051,MOUNT BARNETT,WA,0.0,-16.74,125.91,401
3057,CYGNET BAY,WA,0.0,-16.45,123.01,7
3080,CURTIN AERO,WA,0.0,-17.58,123.83,78
3093,FITZROY CROSSING AERO,WA,0.0,-18.18,125.56,115
3094,WINDJANA GORGE,WA,0.0,-17.42,124.92,95
3098,MOUNT HOUSE AIRSTRIP,WA,0.0,-17.05,125.71,270
3099,LEOPOLD DOWNS TBRG,WA,0.0,-17.75,125.38,220
3101,DAMPIER DOWNS AIRSTRIP,WA,0.0,-18.51,123.47,140
3108,YAMPI SOUND (DEFENCE),WA,0.0,-16.77,123.98,41
4019,MANDORA,WA,0.0,-19.74,120.84,8
4028,PARDOO STATION,WA,0.0,-20.11,119.58,9
4032,PORT HEDLAND AIRPORT,WA,0.0,-20.37,118.63,6
4083,KARRATHA AERO,WA,0.0,-20.71,116.77,5
4090,ROEBOURNE AERO,WA,0.0,-20.76,117.16,11
4106,MARBLE BAR,WA,0.0,-21.18,119.75,182
5007,LEARMONTH AIRPORT,WA,0.0,-22.24,114.10,5
5008,MARDIE,WA,0.0,-21.19,115.98,11
5017,ONSLOW AIRPORT,WA,0.0,-21.67,115.11,11
5051,EXMOUTH TOWN,WA,0.0,-21.93,114.13,13
5084,THEVENARD ISLAND,WA,0.0,-21.46,115.02,5
5094,BARROW ISLAND AIRPORT,WA,0.0,-20.87,115.41,6
5098,KARIJINI NORTH,WA,0.0,-22.30,118.45,474
6022,GASCOYNE JUNCTION,WA,0.0,-25.05,115.21,144
6072,EMU CREEK STATION,WA,0.0,-23.03,115.04,111
6104,MINNIE CREEK AIRSTRIP,WA,0.0,-24.03,115.69,276
6112,LYONS RIVER AIRSTRIP,WA,0.0,-24.62,115.33,198
7207,LANDOR AIRSTRIP,WA,0.0,-25.13,116.94,385
7208,MOUNT AUGUSTUS AIRSTRIP,WA,0.0,-24.31,116.91,389
7209,COBRA AIRSTRIP,WA,0.0,-24.20,116.48,373
7210,BURRINGURRAH AIRSTRIP,WA,0.0,-24.63,116.95,454
7211,DALGETY DOWNS AIRSTRIP,WA,0.0,-25.27,116.22,307
7600,MOUNT MAGNET AERO,WA,0.0,-28.12,117.84,407
9210,LAKE NAMMEN,WA,0.0,-30.89,115.58,70
10519,BORDEN,WA,0.0,-34.07,118.26,220
10878,CHESALON,WA,0.0,-33.56,119.58,350
10905,JACUP,WA,0.0,-33.89,119.11,305
12241,LEONORA AERO,WA,0.0,-28.88,121.32,370
13030,TELFER AERO,WA,0.0,-21.71,122.23,292
14015,DARWIN AIRPORT,NT,0.0,-12.42,130.89,30
14055,UPPER ADELAIDE RIVER,NT,0.0,-13.48,131.12,206
14059,FOELSCHE HEADLAND,NT,0.0,-14.08,131.81,203
14062,EDITH FALLS RIDGE,NT,0.0,-14.14,132.19,242
14142,PIRLANGIMPI AIRPORT,NT,0.0,-11.40,130.42,18
14144,MARRARA,NT,0.0,-12.40,130.88,16
14163,DARWIN BOTANIC GARDENS,NT,0.0,-12.44,130.84,15
14198,JABIRU AIRPORT,NT,0.0,-12.66,132.89,27
14224,WANDIE CREEK,NT,0.0,-13.81,132.20,179
14246,LEANYER,NT,0.0,-12.38,130.91,10
14254,POINT STUART,NT,0.0,-12.24,131.88,1
14266,THORAK CEMETERY,NT,0.0,-12.41,130.97,25
14272,BATCHELOR AIRPORT,NT,0.0,-13.05,131.03,104
14274,MCCLUER ISLAND,NT,0.0,-11.05,132.98,1
14277,DUM IN MIRRIE AIRSTRIP,NT,0.0,-12.64,130.37,4
14299,NGUKURR AIRPORT,NT,0.0,-14.72,134.75,15
14306,MERLIN MINE,NT,0.0,-16.82,136.33,190
14308,CROKER ISLAND AIRPORT,NT,0.0,-11.16,132.48,9
14309,MURGANELLA AIRSTRIP,NT,0.0,-11.55,132.93,10
14310,OENPELLI AIRPORT,NT,0.0,-12.33,133.01,8
14314,NOONAMAH AIRSTRIP,NT,0.0,-12.61,131.05,18
14318,EAST POINT,NT,0.0,-12.41,130.83,7
14401,WARRUWI AIRPORT,NT,0.0,-11.65,133.38,19
14404,MILINGIMBI AIRPORT,NT,0.0,-12.09,134.89,15
14405,MANINGRIDA AIRPORT,NT,0.0,-12.06,134.23,28
14412,GOVE AIRPORT,NT,0.0,-12.27,136.82,54
14517,NGAYAWILI,NT,0.0,-12.00,135.57,8
14518,GROOTE EYLANDT AIRPORT,NT,0.0,-13.97,136.46,14
14626,DALY WATERS AIRSTRIP,NT,0.0,-16.26,133.38,210
14627,BULMAN,NT,0.0,-13.67,134.34,103
14648,WEST WATERHOUSE,NT,0.0,-14.14,133.11,322
14651,SNOWDROP CREEK,NT,0.0,-13.83,133.33,384
14652,MARANBOY HILL,NT,0.0,-14.53,132.80,232
14653,CONWAYS,NT,0.0,-14.26,133.59,136
14654,CENTRAL WATERHOUSE,NT,0.0,-14.33,133.12,221
14703,CENTRE ISLAND,NT,0.0,-15.74,136.82,12
14704,MCARTHUR RIVER MINE AIRPORT,NT,0.0,-16.44,136.08,40
14723,BORROLOOLA AIRPORT,NT,0.0,-16.08,136.30,16
14730,UPPER WATERHOUSE RIVER,NT,0.0,-14.11,133.34,262
14806,BIRRIMBA,NT,0.0,-16.42,132.09,209
14808,BRADSHAW - ANGALLARI VALLEY (DEFENCE),NT,0.0,-15.44,130.57,60
14816,OLD DELAMERE,NT,0.0,-15.74,131.53,102
14825,VICTORIA RIVER DOWNS,NT,0.0,-16.40,131.01,89
14828,SHOEING TOOL BORE,NT,0.0,-16.39,131.56,179
14829,LAJAMANU AIRPORT,NT,0.0,-18.33,130.64,316
14830,CATTLE CREEK,NT,0.0,-17.60,131.54,189
14854,SUNSHINE BORE,NT,0.0,-17.86,130.88,250
14867,UPPER WICKHAM RIVER,NT,0.0,-16.96,130.57,242
14901,DOUGLAS RIVER RESEARCH FARM,NT,0.0,-13.83,131.19,43
14906,FISH RIVER,NT,0.0,-14.19,130.88,87
14909,CENTRAL ARNHEM PLATEAU,NT,0.0,-13.33,133.09,416
14932,TINDAL RAAF,NT,0.0,-14.52,132.38,134
14947,UPPER FERGUSSON RIVER,NT,0.0,-14.01,132.21,186
14948,PORT KEATS AIRPORT,NT,0.0,-14.25,129.53,28
14949,DELAMERE WEAPONS RANGE,NT,0.0,-15.74,131.92,221
14950,MOUNT FELIX,NT,0.0,-14.12,132.64,292
14954,BRADSHAW,NT,0.0,-14.94,130.81,75
14962,YEURALBA RIDGE,NT,0.0,-14.25,132.74,282
14965,UPPER SEVENTEEN MILE CREEK,NT,0.0,-14.19,132.40,220
14966,NITMILUK RIDGE,NT,0.0,-14.31,132.42,212
14970,FANNY CREEK,NT,0.0,-14.11,132.90,218
14972,MOUNT STOW,NT,0.0,-13.85,132.65,322
14981,BRADSHAW - KOOLENDONG VALLEY (DEFENCE),NT,0.0,-15.19,130.12,42
14982,KANGAROO FLATS (DEFENCE),NT,0.0,-12.79,130.85,50
14983,MOUNT BUNDEY NORTH (DEFENCE),NT,0.0,-12.91,131.87,83
14984,MOUNT BUNDEY SOUTH (DEFENCE),NT,0.0,-13.09,131.85,55
14986,HAYWARD CREEK (TIPPERARY),NT,0.0,-13.67,130.88,-999
15131,ELLIOTT,NT,0.0,-17.56,133.54,220
15135,TENNANT CREEK AIRPORT,NT,0.0,-19.64,134.18,376
15531,HERMANNSBURG,NT,0.0,-23.95,132.77,565
15590,ALICE SPRINGS AIRPORT,NT,0.0,-23.80,133.89,546
15594,ARLTUNGA,NT,0.0,-23.46,134.68,661
15602,JERVOIS,NT,0.0,-22.95,136.14,328
15643,TERRITORY GRAPE FARM,NT,0.0,-22.45,133.64,566
15652,WATARRKA,NT,0.0,-24.29,131.55,614
15666,RABBIT FLAT,NT,0.0,-20.18,130.01,340
16001,WOOMERA AERODROME,SA,0.0,-31.16,136.81,167
16065,ANDAMOOKA,SA,0.0,-30.45,137.17,76
16096,ROXBY DOWNS (OLYMPIC DAM AERODROME),SA,0.0,-30.49,136.87,99
17043,OODNADATTA AIRPORT,SA,0.0,-27.56,135.45,117
17055,MARREE (WITCHELINA STATION),SA,0.0,-30.02,138.04,165
17099,ARKAROOLA,SA,0.0,-30.31,139.34,318
17123,MOOMBA AIRPORT,SA,0.0,-28.10,140.20,38
17126,MARREE AERO,SA,0.0,-29.66,138.07,50
18069,ELLISTON,SA,0.0,-33.65,134.89,7
18089,WADDIKEE,SA,0.0,-33.32,136.25,175
18120,WHYALLA AERO,SA,0.0,-33.05,137.52,9
18198,CLEVE (HEGGATON),SA,0.0,-33.41,136.60,340
18201,PORT AUGUSTA AERO,SA,0.0,-32.51,137.72,14
19017,HAWKER,SA,0.0,-31.90,138.44,340
19062,YONGALA,SA,0.0,-33.03,138.76,521
20028,GLUEPOT RESERVE (GLUEPOT),SA,0.0,-33.76,140.13,57
20062,YUNTA AIRSTRIP,SA,0.0,-32.57,139.56,300
21063,PORT WAKEFIELD (PAREORA RNDSUP),SA,0.0,-34.16,138.18,13
21130,RHYNIE,SA,0.0,-34.10,138.63,212
21139,PORT PIRIE AERODROME AWS,SA,0.0,-33.24,138.00,12
22014,PORT VINCENT,SA,0.0,-34.78,137.86,8
23825,GOOLWA BARRAGE,SA,0.0,-35.53,138.81,1
23864,RED CREEK (BURWOOD),SA,0.0,-35.14,138.97,191
23921,MT BOLD (SCOTT CREEK ALERT),SA,0.0,-35.10,138.67,220
24048,RENMARK AERO,SA,0.0,-34.20,140.68,32
24578,MORGAN (BRENDA PARK STATION),SA,0.0,-34.06,139.66,42
27045,WEIPA AERO,QLD,0.0,-12.68,141.92,18
27054,COCONUT ISLAND,QLD,0.0,-10.05,143.07,4
27058,HORN ISLAND,QLD,0.0,-10.58,142.29,4
27073,COEN AIRPORT,QLD,0.0,-13.76,143.12,159
27075,SCHERGER RAAF,QLD,0.0,-12.62,142.09,39
28004,PALMERVILLE,QLD,0.0,-16.00,144.08,204
28008,LOCKHART RIVER AIRPORT,QLD,0.0,-12.79,143.30,19
29034,MCKINLAY ROADHOUSE,QLD,0.0,-21.27,141.29,164
29038,KOWANYAMA AIRPORT,QLD,0.0,-15.48,141.75,10
29058,JULIA CREEK AIRPORT,QLD,0.0,-20.67,141.72,123
29063,NORMANTON AIRPORT,QLD,0.0,-17.69,141.07,18
29077,BURKETOWN AIRPORT,QLD,0.0,-17.75,139.54,6
29127,MOUNT ISA AERO,QLD,0.0,-20.68,139.49,340
29141,CLONCURRY AIRPORT,QLD,0.0,-20.67,140.51,186
29166,RIVERSLEIGH TM,QLD,0.0,-18.97,138.80,115
29167,CENTURY MINE,QLD,0.0,-18.76,138.71,127
29181,LAKE JULIUS AWS,QLD,0.0,-20.12,139.73,237
30022,HUGHENDEN AIRPORT,QLD,0.0,-20.82,144.23,316
30124,GEORGETOWN AIRPORT,QLD,0.0,-18.30,143.53,302
30161,RICHMOND AIRPORT,QLD,0.0,-20.70,143.11,206
31004,BABINDA POST OFFICE,QLD,0.0,-17.34,145.92,14
31108,WALKAMIN RESEARCH STATION,QLD,0.0,-17.13,145.43,594
31188,MAREEBA TM,QLD,0.0,-17.00,145.43,381
31196,MT GARNET ALERT,QLD,0.0,-17.70,145.15,663
31197,UPPER RUDD CREEK ALERT,QLD,0.0,-18.04,144.89,762
31198,HERBERTON ALERT,QLD,0.0,-17.38,145.38,963
31210,MAREEBA AIRPORT,QLD,0.0,-17.07,145.43,472
31213,CAPE FLATTERY,QLD,0.0,-14.97,145.31,19
32098,ROLLINGSTONE,QLD,0.0,-19.04,146.41,16
32169,GLENEAGLE ALERT,QLD,0.0,-18.19,145.33,556
32173,PEACOCK SIDING ALERT,QLD,0.0,-18.68,146.00,38
32176,KIRRAMA ALERT,QLD,0.0,-18.14,145.61,594
32183,POVERTY HILL ALERT,QLD,0.0,-18.75,146.12,206
32184,ZATTAS ALERT,QLD,0.0,-18.45,145.83,55
32196,TOWNSVILLE- AIR WEAPONS RANGE (DEFENCE),QLD,0.0,-19.30,146.24,386
33002,AYR DPI RESEARCH STN,QLD,0.0,-19.62,147.38,17
33013,COLLINSVILLE POST OFFICE,QLD,0.0,-20.55,147.85,196
33106,HAMILTON ISLAND AIRPORT,QLD,0.0,-20.37,148.95,59
33263,BOUNDARY CREEK ALERT,QLD,0.0,-20.42,148.11,196
33264,BOWEN PUMP STATION ALERT,QLD,0.0,-20.01,148.20,5
33266,MOSS VALE ALERT,QLD,0.0,-20.24,148.03,138
33267,MT DANGAR ALERT,QLD,0.0,-20.22,148.12,46
33268,REEVES ALERT,QLD,0.0,-20.15,148.16,27
33269,ROMA PEAK ALERT,QLD,0.0,-20.31,148.22,148
33270,UPPER DON ALERT,QLD,0.0,-20.29,148.11,321
33277,MIRANI WEIR TW TM,QLD,0.0,-21.18,148.83,34
33280,POWERLINE TM,QLD,0.0,-19.63,147.11,24
33286,CLARE ALERT,QLD,0.0,-19.76,147.24,9
33287,MILLAROO ALERT,QLD,0.0,-19.97,147.25,19
33288,INKERMAN BRIDGE ALERT,QLD,0.0,-19.64,147.40,3
33289,STRATHBOGIE ALERT,QLD,0.0,-20.14,147.56,176
33290,MT PLEASANT ALERT,QLD,0.0,-20.29,147.90,191
33291,DALBEG ALERT,QLD,0.0,-20.31,147.30,35
33292,MYUNA ALERT,QLD,0.0,-20.58,147.60,97
33303,MACKAY ALERT,QLD,0.0,-21.14,149.19,11
33306,EMU CREEK ALERT,QLD,0.0,-20.41,148.23,218
33327,BOWEN AIRPORT AWS,QLD,0.0,-20.02,148.21,6
33328,TOWNSVILLE- FANNING RIVER (DEFENCE),QLD,0.0,-19.78,146.50,326
34015,WENTWORTH,QLD,0.0,-22.07,147.72,225
34035,MORANBAH AIRPORT,QLD,0.0,-22.06,148.08,232
34084,CHARTERS TOWERS AIRPORT,QLD,0.0,-20.04,146.27,290
34097,BURDEKIN DAM ALERT,QLD,0.0,-20.65,147.14,179
35039,GILIGULGUL TM,QLD,0.0,-26.36,150.05,367
35068,WADDY BRAE TM,QLD,0.0,-25.61,148.94,470
35070,TAROOM POST OFFICE,QLD,0.0,-25.64,149.80,199
35124,CLERMONT AIRPORT,QLD,0.0,-22.78,147.62,270
35129,ROLLESTON AIRPORT,QLD,0.0,-24.46,148.63,220
35134,BLACKWATER AIRPORT,QLD,0.0,-23.60,148.81,193
35146,EMERALD RADAR AL,QLD,0.0,-23.55,148.24,188
35185,CAPELLA (ROWE\'S HILL) ALERT,QLD,0.0,-23.12,148.04,484
35187,VALERIA ALERT,QLD,0.0,-23.19,147.89,207
35242,BUNGABAN TM,QLD,0.0,-25.90,150.13,260
35264,EMERALD AIRPORT,QLD,0.0,-23.57,148.18,189
35276,SPRINGSURE CREEK JUNCTION AL,QLD,0.0,-23.86,148.50,167
35282,TAROOM TM,QLD,0.0,-25.64,149.79,181
35294,KULUMUR RANGE ALERT,QLD,0.0,-23.80,147.77,362
35295,BINGEGANG WEIR HW ALERT,QLD,0.0,-23.07,149.04,107
36007,BARCALDINE POST OFFICE,QLD,0.0,-23.55,145.29,267
36031,LONGREACH AERO,QLD,0.0,-23.44,144.28,192
36161,LONGREACH TM,QLD,0.0,-23.42,144.23,179
37010,CAMOOWEAL TOWNSHIP,QLD,0.0,-19.92,138.12,231
37034,THE MONUMENT AIRPORT,QLD,0.0,-21.81,139.93,288
37036,TREPELL AIRPORT,QLD,0.0,-21.84,140.89,266
37039,WINTON AIRPORT,QLD,0.0,-22.36,143.08,192
37053,CARTERS BORE,QLD,0.0,-20.94,139.30,396
37058,URANDANGI AERODROME,QLD,0.0,-21.60,138.37,179
37059,NEW MAY DOWNS,QLD,0.0,-20.59,139.34,392
38000,BEDOURIE,QLD,0.0,-24.36,139.47,91
38003,BOULIA AIRPORT,QLD,0.0,-22.91,139.90,162
38026,BIRDSVILLE AIRPORT,QLD,0.0,-25.90,139.35,47
39044,RIVERSLEA TM,QLD,0.0,-23.57,149.95,32
39059,LADY ELLIOT ISLAND,QLD,0.0,-24.11,152.72,4
39066,GAYNDAH AIRPORT,QLD,0.0,-25.62,151.62,111
39083,ROCKHAMPTON AERO,QLD,0.0,-23.38,150.48,10
39089,THANGOOL AIRPORT,QLD,0.0,-24.49,150.57,193
39104,MONTO TOWNSHIP,QLD,0.0,-24.86,151.12,239
39123,GLADSTONE RADAR,QLD,0.0,-23.86,151.26,75
39193,MT LAWLESS TM,QLD,0.0,-25.55,151.66,104
39319,ABERCORN TM,QLD,0.0,-25.13,151.13,184
39320,JONES WEIR TW TM,QLD,0.0,-25.59,151.30,104
39321,EIDSVOLD TM,QLD,0.0,-25.40,151.10,135
39326,GLADSTONE AIRPORT,QLD,0.0,-23.87,151.22,17
39340,MINGO CREEK ALERT,QLD,0.0,-25.32,151.72,100
39341,BYRNESTOWN ALERT,QLD,0.0,-25.52,151.76,120
39349,WESTWOOD TM,QLD,0.0,-23.63,150.15,160
40043,CAPE MORETON LIGHTHOUSE,QLD,0.0,-27.03,153.47,100
40082,UNIVERSITY OF QUEENSLAND GATTON,QLD,0.0,-27.54,152.34,89
40334,BIGGENDEN ALERT,QLD,0.0,-25.51,152.04,125
40686,BEENHAM VALLEY RD,QLD,0.0,-26.18,152.82,144
40777,IMBIL ALERT,QLD,0.0,-26.46,152.68,76
40778,ZACHARIAH TM,QLD,0.0,-26.36,152.63,90
40782,COORAN TM,QLD,0.0,-26.33,152.81,70
40811,KILKIVAN TM,QLD,0.0,-26.08,152.22,29
40814,MOY POCKET TM,QLD,0.0,-26.53,152.74,70
40820,SOMERSET DAM TM,QLD,0.0,-27.12,152.56,61
40822,GREGOR CREEK TM,QLD,0.0,-27.00,152.40,83
40823,ROSENTRETERS BRIDGE TM,QLD,0.0,-27.14,152.33,102
40824,FISHERMANS POCKET TM,QLD,0.0,-26.17,152.60,33
40825,MARODIAN TM,QLD,0.0,-25.90,152.35,19
40827,BAN BAN TM,QLD,0.0,-25.71,151.81,122
40829,HELIDON TM,QLD,0.0,-27.54,152.11,124
40830,BELLBIRD CREEK TM,QLD,0.0,-26.63,152.70,95
40841,CROFTBY TM,QLD,0.0,-28.15,152.57,162
40876,WILSONS PEAK ALERT,QLD,0.0,-28.24,152.49,852
40922,KINGAROY AIRPORT,QLD,0.0,-26.57,151.84,434
40934,ROMANI ALERT,QLD,0.0,-27.85,152.91,39
40942,PALEN CREEK ALERT,QLD,0.0,-28.32,152.77,220
40943,DIECKMANS BRIDGE ALERT,QLD,0.0,-28.25,152.89,105
40947,CROFTBY ALERT,QLD,0.0,-28.15,152.57,173
40949,BOONAH ALERT,QLD,0.0,-28.00,152.69,110
40978,BRIBIE ISLAND ALERT,QLD,0.0,-27.08,153.18,7
40979,MORAYFIELD (PETERSEN RD) ALERT,QLD,0.0,-27.12,152.94,24
40980,DECEPTION BAY ALERT,QLD,0.0,-27.18,153.02,4
40993,GYMPIE ALERT,QLD,0.0,-26.19,152.66,37
41090,DARR CREEK AL,QLD,0.0,-26.54,151.13,393
41092,BALLON AL,QLD,0.0,-26.45,150.89,335
41100,TEXAS POST OFFICE,QLD,0.0,-28.85,151.17,295
41112,GIDDI GIDDI SOUTH TM,QLD,0.0,-28.40,150.05,196
41124,KILBRONAE TM,QLD,0.0,-28.28,150.37,225
41152,LANGLEY TM,QLD,0.0,-27.98,150.92,360
41162,BYBERA TM,QLD,0.0,-28.27,150.81,290
41169,KERIMBILLA TM,QLD,0.0,-28.39,150.48,225
41230,LIMEVALE TM,QLD,0.0,-28.73,151.18,320
41348,WYAGA TM,QLD,0.0,-28.17,150.64,267
41359,OAKEY AERO,QLD,0.0,-27.40,151.74,406
41365,PIKEDALE TM,QLD,0.0,-28.65,151.63,560
41415,WARAHGAI TM,QLD,0.0,-28.24,151.53,488
41489,MEDPARK BRIDGE TM,QLD,0.0,-28.30,150.29,216
41490,BRIGALOW BRIDGE TM,QLD,0.0,-26.90,150.78,297
41491,BARONGAROOK TM,QLD,0.0,-28.43,151.47,20
41495,TERRAINE TM,QLD,0.0,-28.48,151.28,318
41503,WARWICK (SCOTS COLLEGE) TM,QLD,0.0,-28.22,152.05,446
41506,BENGALLA TM,QLD,0.0,-28.66,150.67,228
41507,NEW KILDONAN TM,QLD,0.0,-28.67,150.45,230
41514,LEYBURN TM,QLD,0.0,-28.03,151.58,-999
41515,FELTON TM,QLD,0.0,-27.85,151.68,405
41516,ALLORA TM,QLD,0.0,-28.03,152.02,471
41519,BOOBA SANDS TM,QLD,0.0,-28.58,150.85,-999
41522,DALBY AIRPORT,QLD,0.0,-27.16,151.26,346
41525,WARWICK,QLD,0.0,-28.21,152.10,475
41530,YANGAN ALERT,QLD,0.0,-28.20,152.22,496
41531,GLENGALLAN CREEK ALERT,QLD,0.0,-28.12,152.06,460
41533,EMU VALE ALERT,QLD,0.0,-28.23,152.23,511
41534,WARWICK ALERT,QLD,0.0,-28.21,152.03,448
41537,KILLARNEY ALERT,QLD,0.0,-28.34,152.29,507
41545,DUNMORE EXCHANGE TM,QLD,0.0,-27.65,150.91,350
41546,AVOCA TM,QLD,0.0,-27.98,150.52,290
41547,WALLANGARRA TM,QLD,0.0,-28.92,151.93,877
41548,TEXAS TM,QLD,0.0,-28.87,151.16,272
41550,GRAYS GATE EXCHANGE TM,QLD,0.0,-27.99,151.28,400
41551,BELGRAE PARK ALERT,QLD,0.0,-26.97,151.48,480
41560,GOONDIWINDI AIRPORT,QLD,0.0,-28.52,150.32,217
42025,HORSE CREEK AL,QLD,0.0,-26.55,150.63,350
42036,BAWNDUGGIE AL,QLD,0.0,-26.16,150.84,380
42053,FLINTON,QLD,0.0,-27.89,149.56,215
42102,RIPPLE DOWNS AL,QLD,0.0,-27.94,150.14,248
42111,KINKORA,QLD,0.0,-27.83,149.68,250
42112,MILES CONSTANCE STREET,QLD,0.0,-26.66,150.18,305
42115,LUNDAVRA TM,QLD,0.0,-28.07,149.98,240
43006,MOOGA HILLS TM,QLD,0.0,-26.25,148.95,380
43008,SPRINGDALE TM,QLD,0.0,-26.17,148.66,400
43033,TINDARRA TM,QLD,0.0,-26.47,148.80,350
43035,SURAT,QLD,0.0,-27.16,149.07,246
43051,PINE HILLS TM,QLD,0.0,-26.26,149.24,350
43054,INJUNE TM,QLD,0.0,-25.84,148.57,390
43091,ROMA AIRPORT,QLD,0.0,-26.55,148.77,307
43101,WERIBONE TM,QLD,0.0,-27.31,148.83,215
43102,MITCHELL TM,QLD,0.0,-26.49,147.98,326
43108,BENDOBA TM,QLD,0.0,-25.96,148.39,470
44021,CHARLEVILLE AERO,QLD,0.0,-26.41,146.26,302
44229,CHARLEVILLE AL,QLD,0.0,-26.40,146.24,288
44231,MYENDETTA AL,QLD,0.0,-26.55,146.02,308
45025,THARGOMINDAH AIRPORT,QLD,0.0,-27.99,143.82,131
46129,WHITE CLIFFS AWS,NSW,0.0,-30.85,143.07,158
46136,WANAARING (BORRONA DOWNS AWS),NSW,0.0,-29.76,143.11,121
46141,MOUNT WOOWOOLARAH,NSW,0.0,-31.26,141.24,153
46142,SMITHVILLE AWS,NSW,0.0,-30.07,141.01,94
47019,MENINDEE POST OFFICE,NSW,0.0,-32.39,142.42,61
47029,POONCARIE MAIL AGENCY,NSW,0.0,-33.39,142.57,53
47109,INKERMAN,NSW,0.0,-31.98,142.15,120
47111,WENTWORTH (NULLA),NSW,0.0,-33.82,141.36,55
47113,MULURULU AWS,NSW,0.0,-33.34,143.40,78
48015,BREWARRINA HOSPITAL,NSW,0.0,-29.96,146.87,115
48247,WANAARING (DELTA AWS),NSW,0.0,-30.10,145.33,109
48249,BYROCK (KNIGHTVALE),NSW,0.0,-30.49,146.33,143
49002,BALRANALD (RSL),NSW,0.0,-34.64,143.56,61
50014,CONDOBOLIN RETIREMENT VILLAGE,NSW,0.0,-33.08,147.15,220
50031,PEAK HILL POST OFFICE,NSW,0.0,-32.72,148.19,285
51049,TRANGIE RESEARCH STATION AWS,NSW,0.0,-31.99,147.95,215
54104,PINDARI DAM,NSW,0.0,-29.39,151.24,462
55049,QUIRINDI POST OFFICE,NSW,0.0,-31.51,150.68,390
56013,GLEN INNES AG RESEARCH STN,NSW,0.0,-29.70,151.69,1060
56242,INVERELL (RAGLAN ST),NSW,0.0,-29.78,151.11,582
56245,BEN LOMOND (BEULAH),NSW,0.0,-29.96,151.61,1457
59150,BELLWOOD (NAMBUCCA HEADS (NAMBUCCA RESOR,NSW,0.0,-30.68,152.98,3
60099,CRAWFORD RIVER (CRAWFORD),NSW,0.0,-32.44,152.16,-999
61055,NEWCASTLE NOBBYS SIGNAL STATION AWS,NSW,0.0,-32.92,151.80,33
61092,ELDERSLIE,NSW,0.0,-32.59,151.33,45
61306,KARS SPRINGS (WELLDUN),NSW,0.0,-31.90,150.66,345
61422,MILBRODALE SCHOOL,NSW,0.0,-32.70,151.01,88
61423,BAERAMI (THE OLD DAIRY),NSW,0.0,-32.38,150.49,205
61428,MAITLAND AIRPORT AWS,NSW,0.0,-32.70,151.49,28
62013,GULGONG POST OFFICE,NSW,0.0,-32.36,149.53,475
62108,CASSILIS (THISTLEDALE),NSW,0.0,-32.03,150.02,548
63005,BATHURST AGRICULTURAL STATION,NSW,0.0,-33.43,149.56,713
63254,ORANGE AGRICULTURAL INSTITUTE,NSW,0.0,-33.32,149.08,922
64009,DUNEDOO POST OFFICE,NSW,0.0,-32.02,149.40,388
65070,DUBBO AIRPORT AWS,NSW,0.0,-32.22,148.58,284
67066,ERSKINE PARK RESERVOIR,NSW,0.0,-33.81,150.80,85
68213,NOWRA BOAT SHED (SHOALHAVEN RIVER),NSW,0.0,-34.87,150.61,0
69133,BEMBOKA (THE KNOB),NSW,0.0,-36.66,149.51,400
70278,COOMA VISITORS CENTRE,NSW,0.0,-36.23,149.12,778
70335,HILLVIEW (SHOALHAVEN RIVER),NSW,0.0,-35.20,149.96,550
72101,HOLBROOK (NARRABILLA),NSW,0.0,-35.71,147.49,315
74202,GANMAIN (ROSEDALE),NSW,0.0,-34.85,146.98,175
75039,LAKE CARGELLIGO AIRPORT,NSW,0.0,-33.28,146.37,169
76031,MILDURA AIRPORT,VIC,0.0,-34.24,142.09,50
76047,OUYEN (POST OFFICE),VIC,0.0,-35.07,142.31,65
76064,WALPEUP RESEARCH,VIC,0.0,-35.12,142.00,105
76133,LINDSAY POINT,VIC,0.0,-34.11,141.02,59
76136,ROBINVALE (KYNDALYN PARK COMPARISON),VIC,0.0,-34.72,142.93,67
77025,LAKE BOGA,VIC,0.0,-35.46,143.63,71
77094,SWAN HILL AERODROME,VIC,0.0,-35.38,143.54,71
78088,DONALD COMPARISON,VIC,0.0,-36.36,143.00,115
79008,CLEAR LAKE,VIC,0.0,-36.94,141.87,155
80049,ROCHESTER,VIC,0.0,-36.36,144.71,114
80056,TONGALA,VIC,0.0,-36.25,144.96,104
83079,LAKE BUFFALO,VIC,0.0,-36.71,146.67,296
84143,COMBIENBAR AWS,VIC,0.0,-37.34,149.02,640
